lat,lon,pml_0,aal_0,pml_45,aal_45,pml_50,aal_50,pml_52,aal_52,ins_52,risk_52,pml_60,aal_60,ins_60,risk_60,pml_70,aal_70,ins_70,risk_70,pml_77,aal_77,ins_77,risk_77,gc_check
31.7,-80.5,0.11,0.0017992467004445288,0.07,0.0017992467004445288,0.05,0.0017992467004445288,0.04018317630992781,0.0017992467004445288,0.321198,0.920448,0.0176925925543712,0.0009995815002469604,0.141423,0.51136,0.0,0.0002998744500740881,0.0,0.153408,0.0,9.995815002469604e-05,0.0,0.051136,1.62486
31.7,-81.4,0.19,0.01,0.11,0.01,0.09,0.0038983678509631457,0.0707703702174848,0.0038983678509631457,0.565692,1.994304,0.03598493400889058,0.002199079300543313,0.28764,1.124992,0.004098284151012538,0.0006997070501728723,0.032759,0.357952,0.0,0.0002998744500740881,0.0,0.153408,3.3048
31.7,-82.3,0.2,0.01,0.12,0.01,0.09,0.0046980330511607145,0.07596819401876899,0.0046980330511607145,0.60724,2.403392,0.03978334370982903,0.002598911900642097,0.318002,1.329536,0.0057975727014323705,0.0007996652001975683,0.046342,0.409088,0.0,0.0002998744500740881,0.0,0.153408,3.65364
31.7,-83.2,0.19,0.01,0.11,0.01,0.08,0.0038983678509631457,0.06977078871723784,0.0038983678509631457,0.557702,1.994304,0.03518526880869301,0.002099121150518617,0.281248,1.073856,0.0037984097009384496,0.0006997070501728723,0.030362,0.357952,0.0,0.0002998744500740881,0.0,0.153408,3.23136
31.7,-84.1,0.19,0.01,0.11,0.01,0.09,0.004198242301037234,0.0707703702174848,0.004198242301037234,0.565692,2.147712,0.03598493400889058,0.002299037450568009,0.28764,1.176128,0.004098284151012538,0.0007996652001975683,0.032759,0.409088,0.0,0.0002998744500740881,0.0,0.153408,3.3048
31.7,-85.0,0.19,0.01,0.11,0.01,0.08,0.004098284151012538,0.06917103981708965,0.004098284151012538,0.552908,2.096576,0.03478543620859423,0.002299037450568009,0.278052,1.176128,0.0035984934008890575,0.0006997070501728723,0.028764,0.357952,0.0,0.0002998744500740881,0.0,0.153408,3.19464
32.6,-82.3,0.17,0.01,0.09,0.0035984934008890575,0.08,0.0035984934008890575,0.06257380191545972,0.0035984934008890575,0.500174,1.840896,0.029887486857384116,0.0018992048504692248,0.238901,0.971584,0.0014993722503704406,0.0004997907501234802,0.011985,0.25568,0.0,0.00019991630004939209,0.0,0.102272,2.74482
32.6,-83.2,0.16,0.0032986189508149694,0.09,0.0032986189508149694,0.07,0.0032986189508149694,0.06027476446489171,0.0032986189508149694,0.481797,1.687488,0.02828815645698898,0.0016992885504198327,0.226117,0.869312,0.0006997070501728723,0.0004997907501234802,0.005593,0.25568,0.0,0.00019991630004939209,0.0,0.102272,2.59794
32.6,-84.1,0.17,0.0031986608007902734,0.1,0.0031986608007902734,0.08,0.0031986608007902734,0.0631735508156079,0.0031986608007902734,0.504968,1.636352,0.030387277607507597,0.0016992885504198327,0.242896,0.869312,0.0016992885504198327,0.0004997907501234802,0.013583,0.25568,0.0,0.00019991630004939209,0.0,0.102272,2.79072
33.5,-82.3,0.16,0.01,0.09,0.0033985771008396655,0.07,0.0033985771008396655,0.060674597064990496,0.0033985771008396655,0.484993,1.738624,0.028588030907063067,0.0017992467004445288,0.228514,0.920448,0.0007996652001975683,0.0004997907501234802,0.006392,0.25568,0.0,0.00019991630004939209,0.0,0.102272,2.62548
33.5,-83.2,0.16,0.0031986608007902734,0.09,0.0031986608007902734,0.08,0.0031986608007902734,0.060674597064990496,0.0031986608007902734,0.484993,1.636352,0.028588030907063067,0.0016992885504198327,0.228514,0.869312,0.0008996233502222644,0.0004997907501234802,0.007191,0.25568,0.0,0.00019991630004939209,0.0,0.102272,2.62548
33.5,-84.1,0.17,0.01,0.1,0.0034985352508643615,0.08,0.0034985352508643615,0.06427309046587956,0.0034985352508643615,0.513757,1.78976,0.031186942807705165,0.0017992467004445288,0.249288,0.920448,0.001999163000493921,0.0005997489001481761,0.01598,0.306816,0.0,0.00019991630004939209,0.0,0.102272,2.86416
33.5,-85.0,0.21,0.01,0.12,0.01,0.09,0.004298200451061929,0.07746756626913943,0.004298200451061929,0.619225,2.198848,0.04078292521007598,0.002299037450568009,0.325992,1.176128,0.00629736345155585,0.0007996652001975683,0.050337,0.409088,0.0,0.00039983260009878417,0.0,0.204544,3.74544
34.4,-83.2,0.12,0.002099121150518617,0.07,0.002099121150518617,0.05,0.002099121150518617,0.04148263226024886,0.002099121150518617,0.331585,1.073856,0.018292341454519377,0.0010995396502716565,0.146217,0.562496,0.0,0.0002998744500740881,0.0,0.153408,0.0,9.995815002469604e-05,0.0,0.051136,1.67994
34.4,-84.1,0.13,0.002498953750617401,0.07,0.002498953750617401,0.06,0.002498953750617401,0.0480798701618788,0.002498953750617401,0.384319,1.2784,0.021590960405334342,0.0012994559503210486,0.172584,0.664768,0.0,0.00039983260009878417,0.0,0.204544,0.0,9.995815002469604e-05,0.0,0.051136,1.98288
34.4,-85.0,0.17,0.01,0.09,0.0033985771008396655,0.08,0.0033985771008396655,0.060974471515064584,0.0033985771008396655,0.48739,1.738624,0.02878794720711246,0.0016992885504198327,0.230112,0.869312,0.0009995815002469604,0.0004997907501234802,0.00799,0.25568,0.0,0.00019991630004939209,0.0,0.102272,2.64384
40.7,-91.3,0.18,0.01,0.1,0.0037984097009384496,0.08,0.0037984097009384496,0.06507275566607712,0.0037984097009384496,0.520149,1.943168,0.03178669170785334,0.001999163000493921,0.254082,1.02272,0.002299037450568009,0.0005997489001481761,0.018377,0.306816,0.0,0.0002998744500740881,0.0,0.153408,2.91924
40.7,-92.2,0.17,0.01,0.1,0.01,0.08,0.0038983678509631457,0.06427309046587956,0.0038983678509631457,0.513757,1.994304,0.031186942807705165,0.002099121150518617,0.249288,1.073856,0.001999163000493921,0.0005997489001481761,0.01598,0.306816,0.0,0.00019991630004939209,0.0,0.102272,2.86416
40.7,-93.1,0.23,0.01,0.14,0.01,0.1,0.01,0.08566413457116451,0.005197823801284194,0.684743,2.659072,0.04688037236158244,0.0028987863507161852,0.374731,1.482944,0.008996233502222645,0.0009995815002469604,0.07191,0.51136,0.0,0.00039983260009878417,0.0,0.204544,4.30542
40.7,-94.0,0.25,0.01,0.15,0.01,0.11,0.01,0.09546003327358471,0.007696777551901595,0.763045,3.937472,0.052577986912990114,0.004298200451061929,0.420274,2.198848,0.011495187252840045,0.0013994141003457446,0.091885,0.715904,0.00039983260009878417,0.0005997489001481761,0.003196,0.306816,4.82868
40.7,-94.9,0.25,0.02,0.15,0.010395647602568388,0.11,0.010395647602568388,0.0984587777743256,0.010395647602568388,0.787015,5.318144,0.05397740101333586,0.0057975727014323705,0.43146,2.965888,0.012094936152988222,0.0018992048504692248,0.096679,0.971584,0.0005997489001481761,0.0007996652001975683,0.004794,0.409088,4.9572
41.6,-91.3,0.16,0.01,0.09,0.0033985771008396655,0.07,0.0033985771008396655,0.05907526666459536,0.0033985771008396655,0.472209,1.738624,0.027388533106766717,0.0017992467004445288,0.218926,0.920448,0.0002998744500740881,0.0004997907501234802,0.002397,0.25568,0.0,0.00019991630004939209,0.0,0.102272,2.51532
41.6,-92.2,0.19,0.01,0.11,0.0037984097009384496,0.09,0.0037984097009384496,0.07147007726765768,0.0037984097009384496,0.571285,1.943168,0.03648472475901405,0.002099121150518617,0.291635,1.073856,0.004398158601086626,0.0006997070501728723,0.035156,0.357952,0.0,0.0002998744500740881,0.0,0.153408,3.3507
41.6,-93.1,0.23,0.01,0.13,0.01,0.1,0.004198242301037234,0.08496442752099163,0.004198242301037234,0.67915,2.147712,0.046280623461434266,0.002299037450568009,0.369937,1.176128,0.008696359052148557,0.0007996652001975683,0.069513,0.409088,0.0,0.00039983260009878417,0.0,0.204544,4.25034
41.6,-94.0,0.24,0.01,0.15,0.01,0.11,0.01,0.0934608702730908,0.0053977401013335854,0.747065,2.761344,0.05177832171279255,0.0029987445007408813,0.413882,1.53408,0.01109535465274126,0.0009995815002469604,0.088689,0.51136,0.00019991630004939209,0.00039983260009878417,0.001598,0.204544,4.75524
41.6,-94.9,0.25,0.01,0.15,0.01,0.11,0.01,0.09555999142360941,0.007196986801778115,0.763844,3.681792,0.05267794506301481,0.004098284151012538,0.421073,2.096576,0.011495187252840045,0.0013994141003457446,0.091885,0.715904,0.00039983260009878417,0.0005997489001481761,0.003196,0.306816,4.83786
41.6,-95.8,0.25,0.01,0.15,0.01,0.11,0.01,0.09675948922390577,0.009196149802272036,0.773432,4.704512,0.0531777358131383,0.005097865651259498,0.425068,2.607936,0.011795061702914134,0.0016992885504198327,0.094282,0.869312,0.0004997907501234802,0.0006997070501728723,0.003995,0.357952,4.88376
42.5,-91.3,0.2,0.01,0.11,0.01,0.09,0.004398158601086626,0.07386907286825038,0.004398158601086626,0.590461,2.249984,0.038184013309433884,0.0023989956005927046,0.305218,1.227264,0.005097865651259498,0.0007996652001975683,0.040749,0.409088,0.0,0.0002998744500740881,0.0,0.153408,3.50676
42.5,-92.2,0.21,0.01,0.12,0.01,0.09,0.01,0.07936677111960866,0.004897949351210106,0.634406,2.505664,0.04218233931042173,0.0026988700506667927,0.337178,1.380672,0.0068971123517040265,0.0008996233502222644,0.055131,0.460224,0.0,0.00039983260009878417,0.0,0.204544,3.87396
42.5,-93.1,0.2,0.01,0.12,0.01,0.09,0.004598074901136018,0.07496861251852202,0.004598074901136018,0.59925,2.352256,0.038983678509631456,0.002498953750617401,0.31161,1.2784,0.005497698251358282,0.0007996652001975683,0.043945,0.409088,0.0,0.00039983260009878417,0.0,0.204544,3.5802
42.5,-94.0,0.19,0.01,0.11,0.01,0.09,0.004298200451061929,0.07176995171773176,0.004298200451061929,0.573682,2.198848,0.03668464105906345,0.002299037450568009,0.293233,1.176128,0.004498116751111322,0.0006997070501728723,0.035955,0.357952,0.0,0.0002998744500740881,0.0,0.153408,3.36906
42.5,-94.9,0.2,0.01,0.12,0.01,0.09,0.01,0.07496861251852202,0.005097865651259498,0.59925,2.607936,0.039083636659656154,0.0026988700506667927,0.312409,1.380672,0.005497698251358282,0.0007996652001975683,0.043945,0.409088,0.0,0.0002998744500740881,0.0,0.153408,3.58938
42.5,-95.8,0.23,0.01,0.13,0.01,0.1,0.01,0.08466455307091755,0.006597237901629939,0.676753,3.374976,0.046080707161384876,0.0035984934008890575,0.368339,1.840896,0.008596400902123859,0.0010995396502716565,0.068714,0.562496,0.0,0.00039983260009878417,0.0,0.204544,4.23198
43.4,-91.3,0.18,0.01,0.1,0.01,0.08,0.004498116751111322,0.06697196051654634,0.004498116751111322,0.53533,2.30112,0.033186105808199085,0.0023989956005927046,0.265268,1.227264,0.0028987863507161852,0.0007996652001975683,0.023171,0.409088,0.0,0.0002998744500740881,0.0,0.153408,3.04776
43.4,-92.2,0.2,0.01,0.12,0.01,0.09,0.004897949351210106,0.07476869621847264,0.004897949351210106,0.597652,2.505664,0.03888372035960676,0.002598911900642097,0.310811,1.329536,0.0053977401013335854,0.0007996652001975683,0.043146,0.409088,0.0,0.0002998744500740881,0.0,0.153408,3.57102
43.4,-93.1,0.19,0.01,0.11,0.01,0.09,0.01,0.0707703702174848,0.004997907501234802,0.565692,2.5568,0.03598493400889058,0.002598911900642097,0.28764,1.329536,0.004098284151012538,0.0007996652001975683,0.032759,0.409088,0.0,0.0002998744500740881,0.0,0.153408,3.3048
43.4,-94.9,0.18,0.01,0.1,0.01,0.08,0.004198242301037234,0.0653726301161512,0.004198242301037234,0.522546,2.147712,0.031986608007902734,0.002199079300543313,0.25568,1.124992,0.0023989956005927046,0.0005997489001481761,0.019176,0.306816,0.0,0.0002998744500740881,0.0,0.153408,2.9376
43.4,-95.8,0.17,0.01,0.09,0.01,0.08,0.004298200451061929,0.0629736345155585,0.004298200451061929,0.50337,2.198848,0.030287319457482902,0.002199079300543313,0.242097,1.124992,0.0015993304003951367,0.0005997489001481761,0.012784,0.306816,0.0,0.0002998744500740881,0.0,0.153408,2.78154
42.5,-111.1,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,-112.0,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,-112.9,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,-113.8,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,-114.7,0.01,0.0002998744500740881,0.0,0.0002998744500740881,0.0,0.0002998744500740881,0.0,0.0002998744500740881,0.0,0.153408,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,-115.6,0.03,0.0004997907501234802,0.01,0.0004997907501234802,0.01,0.0004997907501234802,0.0,0.0004997907501234802,0.0,0.25568,0.0,0.0002998744500740881,0.0,0.153408,0.0,9.995815002469604e-05,0.0,0.051136,0.0,9.995815002469604e-05,0.0,0.051136,0.0
42.5,-116.5,0.02,0.0004997907501234802,0.01,0.0004997907501234802,0.0,0.0004997907501234802,0.0,0.0004997907501234802,0.0,0.25568,0.0,0.0002998744500740881,0.0,0.153408,0.0,9.995815002469604e-05,0.0,0.051136,0.0,9.995815002469604e-05,0.0,0.051136,0.0
42.5,-117.4,0.01,0.00039983260009878417,0.0,0.00039983260009878417,0.0,0.00039983260009878417,0.0,0.00039983260009878417,0.0,0.204544,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0
43.4,-111.1,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.4,-112.0,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.4,-112.9,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.4,-113.8,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.4,-114.7,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.4,-115.6,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.4,-116.5,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.4,-117.4,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.3,-112.0,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.3,-112.9,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,0.051136,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.3,-113.8,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.3,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.3,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.3,-116.5,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.2,-113.8,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.2,-114.7,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.2,-115.6,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,0.051136,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.2,-116.5,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.1,-115.6,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.1,-116.5,0.02,0.00039983260009878417,0.01,0.00039983260009878417,0.0,0.00039983260009878417,0.0,0.00039983260009878417,0.0,0.204544,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0
47.0,-115.6,0.01,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.00019991630004939209,0.0,0.102272,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,-116.5,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,0.051136,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.9,-116.5,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,9.995815002469604e-05,0.0,0.051136,0.0,9.995815002469604e-05,0.0,0.051136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.8,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,-88.6,0.17,0.01,0.09,0.01,0.08,0.01,0.06287367636553381,0.005097865651259498,0.502571,2.607936,0.030187361307458208,0.002498953750617401,0.241298,1.2784,0.0015993304003951367,0.0006997070501728723,0.012784,0.357952,0.0,0.0002998744500740881,0.0,0.153408,2.77236
38.0,-89.5,0.19,0.01,0.11,0.01,0.09,0.01,0.07236970061787994,0.006397321601580547,0.578476,3.272704,0.03708447365916223,0.0031986608007902734,0.296429,1.636352,0.004598074901136018,0.0009995815002469604,0.036754,0.51136,0.0,0.00039983260009878417,0.0,0.204544,3.40578
38.9,-87.7,0.16,0.01,0.09,0.01,0.07,0.01,0.05997489001481762,0.005097865651259498,0.4794,2.607936,0.028088240156939587,0.002299037450568009,0.224519,1.176128,0.0005997489001481761,0.0005997489001481761,0.004794,0.306816,0.0,0.00019991630004939209,0.0,0.102272,2.57958
38.9,-88.6,0.16,0.01,0.09,0.01,0.07,0.01,0.060674597064990496,0.005197823801284194,0.484993,2.659072,0.028588030907063067,0.002498953750617401,0.228514,1.2784,0.0008996233502222644,0.0006997070501728723,0.007191,0.357952,0.0,0.00019991630004939209,0.0,0.102272,2.62548
38.9,-89.5,0.21,0.01,0.13,0.01,0.1,0.01,0.08026639446983092,0.0068971123517040265,0.641597,3.528384,0.0428820463605946,0.0035984934008890575,0.342771,1.840896,0.007196986801778115,0.0010995396502716565,0.057528,0.562496,0.0,0.00039983260009878417,0.0,0.204544,3.93822
39.8,-87.7,0.19,0.01,0.11,0.01,0.09,0.01,0.07137011911763298,0.005297781951308891,0.570486,2.710208,0.03638476660898936,0.002598911900642097,0.290836,1.329536,0.004298200451061929,0.0007996652001975683,0.034357,0.409088,0.0,0.0002998744500740881,0.0,0.153408,3.34152
39.8,-88.6,0.17,0.01,0.1,0.01,0.08,0.004498116751111322,0.06397321601580547,0.004498116751111322,0.51136,2.30112,0.030987026507655772,0.002199079300543313,0.24769,1.124992,0.0018992048504692248,0.0006997070501728723,0.015181,0.357952,0.0,0.0002998744500740881,0.0,0.153408,2.8458
39.8,-89.5,0.19,0.01,0.11,0.01,0.08,0.004797991201185409,0.06907108166706497,0.004797991201185409,0.552109,2.454528,0.03468547805856953,0.002498953750617401,0.277253,1.2784,0.0035984934008890575,0.0007996652001975683,0.028764,0.409088,0.0,0.0002998744500740881,0.0,0.153408,3.18546
39.8,-90.4,0.22,0.01,0.13,0.01,0.1,0.01,0.0833650971205965,0.005597656401382978,0.666366,2.863616,0.04508112566113791,0.0029987445007408813,0.360349,1.53408,0.008196568302025076,0.0009995815002469604,0.065518,0.51136,0.0,0.00039983260009878417,0.0,0.204544,4.14018
39.8,-91.3,0.2,0.01,0.12,0.01,0.09,0.01,0.07486865436849732,0.0053977401013335854,0.598451,2.761344,0.038983678509631456,0.0028987863507161852,0.31161,1.482944,0.005497698251358282,0.0008996233502222644,0.043945,0.460224,0.0,0.00039983260009878417,0.0,0.204544,3.5802
40.7,-87.7,0.19,0.01,0.11,0.01,0.09,0.004797991201185409,0.07047049576741071,0.004797991201185409,0.563295,2.454528,0.03578501770884118,0.0023989956005927046,0.286042,1.227264,0.003998326000987842,0.0006997070501728723,0.03196,0.357952,0.0,0.0002998744500740881,0.0,0.153408,3.28644
40.7,-88.6,0.18,0.01,0.1,0.01,0.08,0.003998326000987842,0.06607233716632409,0.003998326000987842,0.528139,2.04544,0.03248639875802621,0.001999163000493921,0.259675,1.02272,0.002598911900642097,0.0005997489001481761,0.020774,0.306816,0.0,0.0002998744500740881,0.0,0.153408,2.9835
40.7,-89.5,0.18,0.01,0.1,0.01,0.08,0.0038983678509631457,0.06677204421649695,0.0038983678509631457,0.533732,1.994304,0.03308614765817439,0.002099121150518617,0.264469,1.073856,0.0028987863507161852,0.0006997070501728723,0.023171,0.357952,0.0,0.0002998744500740881,0.0,0.153408,3.03858
40.7,-90.4,0.19,0.01,0.11,0.01,0.08,0.003998326000987842,0.06907108166706497,0.003998326000987842,0.552109,2.04544,0.03468547805856953,0.002199079300543313,0.277253,1.124992,0.0035984934008890575,0.0006997070501728723,0.028764,0.357952,0.0,0.0002998744500740881,0.0,0.153408,3.18546
41.6,-87.7,0.17,0.01,0.09,0.01,0.08,0.004098284151012538,0.060974471515064584,0.004098284151012538,0.48739,2.096576,0.02878794720711246,0.001999163000493921,0.230112,1.02272,0.0009995815002469604,0.0005997489001481761,0.00799,0.306816,0.0,0.00019991630004939209,0.0,0.102272,2.64384
41.6,-88.6,0.17,0.01,0.09,0.0036984515509137536,0.08,0.0036984515509137536,0.061974053015311545,0.0036984515509137536,0.49538,1.892032,0.02958761240731003,0.0018992048504692248,0.236504,0.971584,0.0012994559503210486,0.0005997489001481761,0.010387,0.306816,0.0,0.00019991630004939209,0.0,0.102272,2.71728
41.6,-89.5,0.16,0.0030987026507655773,0.09,0.0030987026507655773,0.07,0.0030987026507655773,0.059675015564743535,0.0030987026507655773,0.477003,1.585216,0.027888323856890197,0.0015993304003951367,0.222921,0.818176,0.0005997489001481761,0.0004997907501234802,0.004794,0.25568,0.0,0.00019991630004939209,0.0,0.102272,2.56122
41.6,-90.4,0.14,0.0029987445007408813,0.08,0.0029987445007408813,0.06,0.0029987445007408813,0.05027894946242211,0.0029987445007408813,0.401897,1.53408,0.022690500055606,0.0015993304003951367,0.181373,0.818176,0.0,0.00039983260009878417,0.0,0.204544,0.0,0.00019991630004939209,0.0,0.102272,2.08386
42.5,-87.7,0.17,0.01,0.1,0.0033985771008396655,0.08,0.0033985771008396655,0.0631735508156079,0.0033985771008396655,0.504968,1.738624,0.030387277607507597,0.0017992467004445288,0.242896,0.920448,0.0016992885504198327,0.0004997907501234802,0.013583,0.25568,0.0,0.00019991630004939209,0.0,0.102272,2.79072
42.5,-89.5,0.17,0.01,0.09,0.0034985352508643615,0.08,0.0034985352508643615,0.06267376006548442,0.0034985352508643615,0.500973,1.78976,0.030087403157433506,0.0017992467004445288,0.240499,0.920448,0.0014993722503704406,0.0005997489001481761,0.011985,0.306816,0.0,0.00019991630004939209,0.0,0.102272,2.76318
38.0,-86.8,0.19,0.01,0.11,0.01,0.08,0.01,0.06977078871723784,0.0057975727014323705,0.557702,2.965888,0.03518526880869301,0.002798828200691489,0.281248,1.431808,0.0037984097009384496,0.0007996652001975683,0.030362,0.409088,0.0,0.0002998744500740881,0.0,0.153408,3.23136
38.0,-87.7,0.17,0.01,0.09,0.01,0.08,0.01,0.06237388561541033,0.005197823801284194,0.498576,2.659072,0.02978752870735942,0.002498953750617401,0.238102,1.2784,0.0013994141003457446,0.0006997070501728723,0.011186,0.357952,0.0,0.0002998744500740881,0.0,0.153408,2.73564
38.9,-85.0,0.17,0.01,0.09,0.01,0.08,0.0038983678509631457,0.06187409486528685,0.0038983678509631457,0.494581,1.994304,0.02948765425728533,0.0018992048504692248,0.235705,0.971584,0.0012994559503210486,0.0004997907501234802,0.010387,0.25568,0.0,0.00019991630004939209,0.0,0.102272,2.7081
38.9,-85.9,0.17,0.01,0.09,0.01,0.08,0.0046980330511607145,0.06277371821550912,0.0046980330511607145,0.501772,2.403392,0.030087403157433506,0.002199079300543313,0.240499,1.124992,0.0014993722503704406,0.0005997489001481761,0.011985,0.306816,0.0,0.00019991630004939209,0.0,0.102272,2.76318
